HR_mean,Mean_NN,SDNN,RMSSD,NN50,pNN50,CV,LF,HF,Total_Power,LF_HF_Ratio,LF_norm,HF_norm,SD1,SD2,SampEn,status
60.06628003314002,998.8965517241379,69.22544122103754,82.39278747907142,6,21.428571428571427,0.06930191229667526,8578.682694356674,59365.597529546794,134561.94257188585,0.14450596054536444,12.62605574149912,87.3739442570291,57.44775798896927,79.27218002890714,1.1736060596986388,0
59.023066485753056,1016.551724137931,25.6388527997923,34.96937435610112,3,10.714285714285714,0.02522139522367628,1595.0234185519676,18904.811740524394,24245.602809118525,0.0843712934275284,7.780664605822254,92.21933538929964,24.68660712671086,26.556976001613272,1.3616885871806648,0
58.59375,1024.0,35.715349737844534,44.619022208662784,4,14.285714285714285,0.0348782712283638,9720.992650473516,27118.468179997286,47763.26914287109,0.35846392893400103,26.38744550291891,73.6125544943666,31.472047850725687,39.50547579608093,1.2461923510942794,0
58.02707930367505,1034.0,33.71307503879509,38.397530784809206,3,11.11111111111111,0.032604521314115176,8567.386183701352,27926.929754271787,47555.78487320397,0.30677866342936816,23.475946769431125,76.52405322782873,27.034500134658753,39.27185582082916,1.1340572037513226,0
57.835307077939966,1037.4285714285713,33.53828150830946,42.52755098277577,7,25.925925925925924,0.03232828016499122,11662.233535635165,24714.54927813006,40755.58347638089,0.4718772494853909,32.0595518163896,67.9404481808614,30.070789822495463,36.67942546595472,1.2679993016251663,0
59.45872061235648,1009.1034482758621,74.71432712515428,78.761847181415,6,21.428571428571427,0.07404030503791259,17958.25432160311,63371.5986515163,172708.33555644337,0.28338016877807487,22.080765751928443,77.91923424684201,54.9121747773252,90.27244550112519,1.0393929017123813,0
59.10326086956522,1015.1724137931035,26.93295502887487,28.122182398546933,2,7.142857142857142,0.026530424450997663,8791.751321938946,13714.856148887055,32328.2980368765,0.641038537079544,39.0629788738465,60.93702112171038,19.868958457958527,32.49604011215382,1.0432924812021238,0
59.13827090960293,1014.5714285714286,25.121744382433448,28.095076674273972,1,3.7037037037037033,0.024760942083502414,9900.094910881378,11276.324658935135,27674.546171977436,0.8779540506610671,46.75056081966199,53.24943917561578,19.856273692167715,29.460693757859495,1.1177969972297987,0
58.95564289724874,1017.7142857142857,29.730764661322432,34.905162517461086,2,7.4074074074074066,0.029213272407251127,11220.63518477662,24361.817248182895,38754.3116968354,0.4605828485809509,31.534181646422336,68.46581835076728,24.66744521071434,34.049286064032,1.173364855903135,0
60.20872357506021,996.5333333333333,76.69668977356338,77.00604544113897,4,13.793103448275861,0.07696349656164375,52620.36954575813,77210.74893905334,192124.68964383446,0.6815161136086668,40.529859219774586,59.470140779455186,54.11468861941037,94.0019410441545,0.9978230585607769,0
60.199280376418486,996.6896551724138,81.08280290830665,85.53695943024529,5,17.857142857142858,0.08135210643305053,37137.68600750344,86479.56630217304,198523.85542177822,0.4294388558534,30.0424781438828,69.95752185530824,59.5284188691521,98.00616920313423,1.038270672121599,0
58.767900567414216,1020.9655172413793,38.5338926129307,38.157568056677825,6,21.428571428571427,0.03774259949253547,16649.115260794293,21483.264117201914,74252.5856763133,0.7749807091680795,43.66135953730922,56.33864046006835,26.974666875815622,47.35070333953368,0.9899840415678511,0
58.29536317341195,1029.2413793103449,44.33233051771569,51.91201347334876,7,25.0,0.04307282179756616,12565.608919216618,30579.723567107034,73641.33302751443,0.4109130970932899,29.123912587551544,70.87608741013072,36.68008412515668,50.84567323613092,1.1701047669476492,0
57.86718104160926,1036.857142857143,35.67083070612887,37.775163308223604,6,22.22222222222222,0.03440284030626923,23101.930373929103,20597.31124340031,59505.121716981754,1.1215993243453712,52.865746677487245,47.13425332022439,26.697924067610394,42.802303407769095,1.0584717119767761,0
59.55640744797371,1007.448275862069,63.61716652239153,76.58422067986888,5,17.857142857142858,0.06314683150155238,11441.729014590728,65004.75293090747,120506.06479734837,0.1760137297460689,14.966979150980858,85.03302084771104,53.662589104400794,72.21228623501428,1.1929226694474715,0
58.767900567414216,1020.9655172413793,29.66767980028875,36.84717473177945,5,17.857142857142858,0.029058454276154205,3249.469466249117,26004.91182211324,38074.02870224387,0.12495598864080497,11.107633533957893,88.89236646262381,26.026673915466816,32.90827698866778,1.2406522600296075,0
58.546433378196504,1024.8275862068965,37.18923552590439,45.280080767217214,7,25.0,0.03628828500172366,5285.071726227045,26547.44097522391,47105.0051182664,0.19908027034166778,16.602747560735658,83.3972524361229,31.874114633562282,41.8344271423538,1.2120927831368626,0
58.708414872798436,1022.0,33.577203150777336,39.46306289852998,7,25.925925925925924,0.03285440621406784,1492.2585571512475,22506.249388195014,44496.591598134844,0.0663041865133676,6.218130562481247,93.78186943335183,27.72706481863506,38.549539807893325,1.167815847181065,0
